FECHA_GRUPO;A067_VALOR_(m);A067_VALOR_(m3/s);A067_VALOR_(l/m2)_x;A067_VALOR_(l/m2)_y;A067_VALOR_(l/m2);A152_VALOR_(m);A152_VALOR_(m3/s);A159_VALOR_(m);A159_VALOR_(m3/s);A159_VALOR_(l/m2)_x;A159_VALOR_(l/m2)_y;A159_VALOR_(l/m2);A313_VALOR_(m);A313_VALOR_(m3/s);A323_VALOR_(m);A323_VALOR_(m3/s)
2024-12-31 10:15:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,6;10,21;0,76;9,94
2024-12-31 10:30:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,6;10,21;0,76;9,91
2024-12-31 10:45:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,47;6,48;0,0;0,0;0,0;0,6;10,21;0,76;9,9
2024-12-31 11:00:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,47;6,48;0,0;0,0;0,0;0,6;10,21;0,76;9,88
2024-12-31 11:15:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,47;6,48;0,0;0,0;0,0;0,6;10,21;0,76;9,89
2024-12-31 11:30:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,88
2024-12-31 11:45:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,88
2024-12-31 12:00:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,76;9,87
2024-12-31 12:15:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,76;9,86
2024-12-31 12:30:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,76;9,8
2024-12-31 12:45:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,72
2024-12-31 13:00:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,58
2024-12-31 13:15:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,6;10,2;0,75;8,86
2024-12-31 13:30:00;0,41;5,33;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,6;10,2;0,75;8,86
2024-12-31 13:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,6;10,2;0,75;8,86
2024-12-31 14:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 14:15:00;0,4;5,0;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 14:30:00;0,41;5,33;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 14:45:00;0,41;5,33;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 15:00:00;0,41;5,33;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 15:15:00;0,4;5,0;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 15:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 15:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 16:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 16:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 16:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 16:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 17:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 17:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 17:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 17:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,76;9,49
2024-12-31 18:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 18:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 18:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 18:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 19:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 19:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 19:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 19:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,65;0,75;8,86
2024-12-31 20:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 20:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 20:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 20:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 21:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 21:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 21:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 21:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;8,86
2024-12-31 22:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,63
2024-12-31 22:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,63
2024-12-31 22:30:00;0,4;5,0;;;;0,3;3,58;0,48;6,82;;;;0,59;9,79;0,75;9,61
2024-12-31 22:45:00;0,4;5,0;;;;0,3;3,58;0,48;6,82;;;;0,59;9,79;0,75;9,59
2024-12-31 23:00:00;0,4;5,0;;;;0,3;3,58;0,48;6,82;;;;0,59;9,79;0,75;9,56
2024-12-31 23:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,55
2024-12-31 23:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,55
2024-12-31 23:45:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,52
2025-01-01 00:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,51
2025-01-01 00:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,48
2025-01-01 01:00:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,44
2025-01-01 01:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,44
2025-01-01 01:30:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,45
2025-01-01 02:15:00;0,4;5,0;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,45
2025-01-01 02:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,45
2025-01-01 02:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,48
2025-01-01 03:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,47
2025-01-01 03:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,47
2025-01-01 03:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,46
2025-01-01 03:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,59;9,79;0,75;9,45
2025-01-01 04:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,45
2025-01-01 04:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,59;9,79;0,75;9,44
2025-01-01 04:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,42
2025-01-01 04:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,43
2025-01-01 05:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,38
2025-01-01 05:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,39
2025-01-01 05:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,4
2025-01-01 05:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,36
2025-01-01 06:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,36
2025-01-01 06:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,35
2025-01-01 06:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,35
2025-01-01 06:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,33
2025-01-01 07:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,31
2025-01-01 07:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,32
2025-01-01 07:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,31
2025-01-01 07:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,32
2025-01-01 08:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,32
2025-01-01 08:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,31
2025-01-01 08:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,28
2025-01-01 08:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,27
2025-01-01 09:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,25
2025-01-01 09:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,24
2025-01-01 09:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,26
2025-01-01 09:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,27
2025-01-01 10:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,24
2025-01-01 10:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,2
2025-01-01 10:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,19
2025-01-01 10:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,18
2025-01-01 11:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,15
2025-01-01 11:15:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,15
2025-01-01 11:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,13
2025-01-01 11:45:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,12
2025-01-01 12:00:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,09
2025-01-01 12:15:00;0,39;4,72;0,0;0,0;0,0;0,26;2,91;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;9,09
2025-01-01 12:30:00;0,39;4,72;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;9,09
2025-01-01 12:45:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,1
2025-01-01 13:00:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,11
2025-01-01 13:15:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,14
2025-01-01 13:30:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,15
2025-01-01 13:45:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,11
2025-01-01 14:00:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,12
2025-01-01 14:15:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,75;9,13
2025-01-01 14:30:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,75;9,1
2025-01-01 14:45:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,74;9,07
2025-01-01 15:00:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;9,07
2025-01-01 15:15:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,05
2025-01-01 15:30:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,05
2025-01-01 15:45:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,03
2025-01-01 16:00:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,03
2025-01-01 16:15:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,02
2025-01-01 16:30:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,0
2025-01-01 16:45:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,98
2025-01-01 17:00:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,98
2025-01-01 17:15:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,99
2025-01-01 17:30:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,99
2025-01-01 17:45:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,99
2025-01-01 18:00:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,95
2025-01-01 18:15:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,91
2025-01-01 18:30:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,84
2025-01-01 18:45:00;0,39;4,72;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,8
2025-01-01 19:00:00;0,39;;;;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,79
2025-01-01 19:15:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,83
2025-01-01 19:30:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,89
2025-01-01 19:45:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,92
2025-01-01 20:00:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,94
2025-01-01 20:15:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,92
2025-01-01 20:30:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,92
2025-01-01 20:45:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,94
2025-01-01 21:00:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,92
2025-01-01 21:15:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,91
2025-01-01 21:30:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,91
2025-01-01 21:45:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,9
2025-01-01 22:00:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,91
2025-01-01 22:15:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,94
2025-01-01 22:30:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,574511;;0,74;8,93
2025-01-01 22:45:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,97
2025-01-01 23:00:00;0,38;;;;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,96
2025-01-01 23:15:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,95
2025-01-01 23:30:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,94
2025-01-01 23:45:00;0,38;4,44;0,0;0,0;0,0;0,32;4,26;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,93
2025-01-02 00:00:00;0,38;4,44;0,0;0,0;0,0;0,31;3,92;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,94
2025-01-02 00:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,92
2025-01-02 00:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,92
2025-01-02 00:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,89
2025-01-02 01:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,87
2025-01-02 01:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,89
2025-01-02 01:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,57;8,96;0,74;8,86
2025-01-02 01:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,57;8,96;0,74;8,87
2025-01-02 02:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,57;8,96;0,74;8,88
2025-01-02 02:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,57;8,96;0,74;8,9
2025-01-02 02:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;8,89
2025-01-02 02:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;8,89
2025-01-02 03:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;8,87
2025-01-02 03:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;8,9
2025-01-02 03:30:00;0,38;;;;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;8,93
2025-01-02 03:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;8,98
2025-01-02 04:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,49;7,16;0,0;0,0;0,0;0,58;9,38;0,74;9,0
2025-01-02 04:15:00;0,38;;;;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,74;9,02
2025-01-02 04:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,74;9,03
2025-01-02 04:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,58;9,38;0,74;9,03
2025-01-02 05:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,02
2025-01-02 05:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,02
2025-01-02 05:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;9,0
2025-01-02 05:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,99
2025-01-02 06:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,98
2025-01-02 06:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,93
2025-01-02 06:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,88
2025-01-02 06:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,81
2025-01-02 07:00:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,75
2025-01-02 07:15:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,7
2025-01-02 07:30:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,68
2025-01-02 07:45:00;0,38;4,44;0,0;0,0;0,0;0,3;3,58;0,48;6,82;0,0;0,0;0,0;0,57;8,96;0,74;8,64
